,coolingdegreedays,coolingdegreedaysnormal,date.hour,date.mday,date.min,date.mon,date.pretty,date.tzname,date.year,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
140,1,3,12,07,00,07,"12:00 PM PDT on July 07, 2008",America/Los_Angeles,2008,0,16,0,0,2,,56,13,93,30.16,1021,82,28,10,16,14,23,52,11,30.13,1020,66,19,10,16,326,,6,9,48,9,33,30.09,1019,49,9,10,16,0,0,15,21,3,14,0.00,0.00,0.00,0.00,,0,78,64,3,14,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
141,1,3,12,07,00,07,"12:00 PM PDT on July 07, 2008",America/Los_Angeles,2008,0,16,0,0,2,,56,13,93,30.16,1021,82,28,10,16,14,23,52,11,30.13,1020,66,19,10,16,326,,6,9,48,9,33,30.09,1019,49,9,10,16,0,0,15,21,3,14,0.00,0.00,0.00,0.00,,0,78,64,3,14,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
142,1,0,12,06,00,10,"12:00 PM PDT on October 06, 2008",America/Los_Angeles,2008,0,14,0,0,6,,54,12,100,30.12,1020,79,26,10,16,9,14,51,11,30.07,1018,66,19,10,16,150,,2,3,45,7,30,30.00,1016,52,11,10,16,0,0,2,5,20,33,,,0.01,0.25,,0,631,517,81,135,,,96,88,67,105,0,,,0.00,0.00,0,0
143,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
144,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
145,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
146,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
147,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
148,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
149,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
150,0,,12,25,00,09,"12:00 PM PDT on September 25, 2008",America/Los_Angeles,2008,0,12,0,3,,,54,12,82,30.13,1020,70,21,10,16,9,14,47,8,30.08,1019,62,17,10,16,2,,3,5,44,7,42,29.98,1015,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
151,0,,12,24,00,09,"12:00 PM PDT on September 24, 2008",America/Los_Angeles,2008,0,14,0,2,,,45,7,83,29.99,1015,82,28,10,16,8,13,41,5,29.94,1014,64,18,9,14,337,,1,2,33,1,18,29.88,1012,46,8,5,8,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
152,0,,12,24,00,09,"12:00 PM PDT on September 24, 2008",America/Los_Angeles,2008,0,14,0,2,,,45,7,83,29.99,1015,82,28,10,16,8,13,41,5,29.94,1014,64,18,9,14,337,,1,2,33,1,18,29.88,1012,46,8,5,8,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
153,0,,12,24,00,09,"12:00 PM PDT on September 24, 2008",America/Los_Angeles,2008,0,14,0,2,,,45,7,83,29.99,1015,82,28,10,16,8,13,41,5,29.94,1014,64,18,9,14,337,,1,2,33,1,18,29.88,1012,46,8,5,8,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
154,0,,12,24,00,09,"12:00 PM PDT on September 24, 2008",America/Los_Angeles,2008,0,14,0,2,,,45,7,83,29.99,1015,82,28,10,16,8,13,41,5,29.94,1014,64,18,9,14,337,,1,2,33,1,18,29.88,1012,46,8,5,8,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
155,0,,12,24,00,09,"12:00 PM PDT on September 24, 2008",America/Los_Angeles,2008,0,14,0,2,,,45,7,83,29.99,1015,82,28,10,16,8,13,41,5,29.94,1014,64,18,9,14,337,,1,2,33,1,18,29.88,1012,46,8,5,8,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
156,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
157,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
158,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
159,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
160,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
161,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
162,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
163,0,,12,18,00,07,"12:00 PM PDT on July 18, 2007",America/Los_Angeles,2007,0,10,0,4,,,46,8,67,30.03,1017,68,20,10,16,18,29,40,4,29.98,1015,60,16,10,16,186,,7,11,34,1,39,29.93,1013,53,12,0,0,0,0,,,,,,,0.43,10.92,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
164,0,,12,18,00,07,"12:00 PM PDT on July 18, 2007",America/Los_Angeles,2007,0,10,0,4,,,46,8,67,30.03,1017,68,20,10,16,18,29,40,4,29.98,1015,60,16,10,16,186,,7,11,34,1,39,29.93,1013,53,12,0,0,0,0,,,,,,,0.43,10.92,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
165,0,,12,18,00,07,"12:00 PM PDT on July 18, 2007",America/Los_Angeles,2007,0,10,0,4,,,46,8,67,30.03,1017,68,20,10,16,18,29,40,4,29.98,1015,60,16,10,16,186,,7,11,34,1,39,29.93,1013,53,12,0,0,0,0,,,,,,,0.43,10.92,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
166,0,,12,18,00,07,"12:00 PM PDT on July 18, 2007",America/Los_Angeles,2007,0,10,0,4,,,46,8,67,30.03,1017,68,20,10,16,18,29,40,4,29.98,1015,60,16,10,16,186,,7,11,34,1,39,29.93,1013,53,12,0,0,0,0,,,,,,,0.43,10.92,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
167,1,3,12,07,00,07,"12:00 PM PDT on July 07, 2008",America/Los_Angeles,2008,0,16,0,0,2,,56,13,93,30.16,1021,82,28,10,16,14,23,52,11,30.13,1020,66,19,10,16,326,,6,9,48,9,33,30.09,1019,49,9,10,16,0,0,15,21,3,14,0.00,0.00,0.00,0.00,,0,78,64,3,14,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
168,1,3,12,07,00,07,"12:00 PM PDT on July 07, 2008",America/Los_Angeles,2008,0,16,0,0,2,,56,13,93,30.16,1021,82,28,10,16,14,23,52,11,30.13,1020,66,19,10,16,326,,6,9,48,9,33,30.09,1019,49,9,10,16,0,0,15,21,3,14,0.00,0.00,0.00,0.00,,0,78,64,3,14,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
169,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
170,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
171,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
172,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
173,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
174,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
175,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
176,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
177,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
178,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
179,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
180,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
181,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
182,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
183,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
184,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
185,6,4,12,08,00,07,"12:00 PM PDT on July 08, 2008",America/Los_Angeles,2008,0,20,0,0,2,,56,13,89,30.15,1021,91,33,10,16,18,29,51,11,30.09,1019,71,22,10,16,340,,7,10,45,7,21,30.01,1016,50,10,10,16,0,0,21,25,3,16,0.00,0.00,0.00,0.00,,0,84,68,3,16,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
186,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
187,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
188,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
189,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
190,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
191,4,3,12,21,00,08,"12:00 PM PDT on August 21, 2007",America/Los_Angeles,2007,0,18,0,0,2,,61,16,96,30.14,1021,79,26,10,16,14,23,58,14,30.10,1019,69,21,10,16,238,,4,6,55,13,47,30.06,1018,59,15,10,16,0,0,41,78,19,33,0.00,0.00,T,T,,1,201,206,21,83,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
192,10,,12,25,00,07,"12:00 PM PDT on July 25, 2006",America/Los_Angeles,2006,0,24,0,0,,,58,14,83,30.01,1016,90,32,10,16,14,23,53,12,29.95,1014,74,23,10,16,310,,5,8,42,6,26,29.89,1012,59,15,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
193,4,3,12,21,00,08,"12:00 PM PDT on August 21, 2007",America/Los_Angeles,2007,0,18,0,0,2,,61,16,96,30.14,1021,79,26,10,16,14,23,58,14,30.10,1019,69,21,10,16,238,,4,6,55,13,47,30.06,1018,59,15,10,16,0,0,41,78,19,33,0.00,0.00,T,T,,1,201,206,21,83,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
194,1,2,12,27,00,06,"12:00 PM PDT on June 27, 2007",America/Los_Angeles,2007,0,15,0,0,4,,43,6,71,30.04,1017,86,30,10,16,20,32,37,3,29.96,1014,66,19,10,16,322,,7,12,30,-1,17,29.87,1011,46,8,10,16,0,0,21,22,195,173,,,0.00,0.00,,0,23,23,6501,6239,,,,,,,0,,,0.00,0.00,0,0
195,4,,12,27,00,06,"12:00 PM PDT on June 27, 2007",America/Los_Angeles,2007,0,19,0,0,,,43,6,50,30.11,1020,87,31,10,16,16,26,37,3,30.04,1017,69,21,10,16,269,,5,8,32,0,21,29.89,1012,51,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
196,4,,12,27,00,06,"12:00 PM PDT on June 27, 2007",America/Los_Angeles,2007,0,19,0,0,,,43,6,50,30.11,1020,87,31,10,16,16,26,37,3,30.04,1017,69,21,10,16,269,,5,8,32,0,21,29.89,1012,51,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
197,4,,12,27,00,06,"12:00 PM PDT on June 27, 2007",America/Los_Angeles,2007,0,19,0,0,,,43,6,50,30.11,1020,87,31,10,16,16,26,37,3,30.04,1017,69,21,10,16,269,,5,8,32,0,21,29.89,1012,51,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
198,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
199,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
200,8,4,12,09,00,07,"12:00 PM PDT on July 09, 2008",America/Los_Angeles,2008,0,22,0,0,2,,57,14,86,30.03,1017,90,32,10,16,18,29,51,11,29.98,1015,73,23,10,16,323,,9,14,41,5,27,29.92,1013,55,13,10,16,0,0,29,29,3,18,0.00,0.00,0.00,0.00,,0,92,72,3,18,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
